"X","Gender","Race","Current.Age","TDCJ.Offense","Sentenced.Years","Sentence.Date","Year.of.Sentence","Sentenced.Age"
4774,"M","B",35,"AGG ROBBERY",5,"4/6/2022",2022,34
4775,"M","B",44,"AGG ROBBERY",42,"9/10/2004",2004,25
4776,"M","B",45,"MURDER",45,"7/10/2002",2002,24
4777,"M","H",64,"MURDER",25,"2/8/1999",1999,40
4778,"M","H",39,"MURDER",35,"6/10/2002",2002,18
4779,"M","H",41,"AGG ROBBERY",9,"1/7/2019",2019,37
4780,"M","H",34,"AGG ROBBERY",25,"6/25/2009",2009,20
4781,"M","B",40,"AGG ROBBERY",30,"11/16/2009",2009,26
4782,"M","B",38,"AGG ROBBERY",45,"2/23/2005",2005,20
4783,"M","B",44,"MURDER",45,"9/14/2021",2021,42
4784,"M","B",42,"MURDER",15,"10/9/2017",2017,36
4785,"M","B",40,"AGG ROBBERY",20,"3/26/2014",2014,31
4786,"M","B",41,"AGG ROBBERY",5,"7/28/2022",2022,40
4787,"M","W",40,"MURDER",35,"3/15/1999",1999,16
4788,"M","B",40,"MURDER",50,"11/7/2001",2001,18
4789,"M","H",42,"MURDER",32,"2/17/2010",2010,29
4790,"F","W",48,"AGG ROBBERY",30,"10/5/2012",2012,37
4791,"M","B",38,"AGG ROBBERY",45,"1/29/2014",2014,29
4792,"M","W",47,"MURDER",40,"5/11/2010",2010,34
4793,"M","B",40,"AGG ROBBERY",40,"6/10/2009",2009,26
4794,"M","W",37,"AGG ROBBERY",20,"2/1/2012",2012,26
4795,"M","W",43,"AGG ROBBERY",95,"8/17/1999",1999,19
4796,"M","B",39,"AGG ROBBERY",18,"4/20/2007",2007,23
4797,"M","B",41,"MURDER",50,"3/4/2020",2020,38
4798,"M","H",47,"MURDER",50,"1/22/2009",2009,33
4799,"M","B",39,"AGG ROBBERY",10,"1/22/2015",2015,31
4800,"M","H",40,"AGG ROBBERY",15,"9/6/2002",2002,19
4801,"M","H",39,"MURDER",95,"8/19/2008",2008,24
4802,"M","B",39,"MURDER",35,"1/29/2014",2014,30
4803,"M","W",42,"MURDER",55,"12/28/2009",2009,28
4804,"M","W",55,"AGG ROBBERY",15,"7/22/2021",2021,53
4805,"M","B",49,"MURDER",28,"4/16/2002",2002,28
4806,"F","B",46,"MURDER",27,"7/2/2019",2019,42
4807,"M","H",43,"MURDER",25,"11/21/2003",2003,23
4808,"M","H",39,"AGG ROBBERY",5,"9/2/2020",2020,36
4809,"M","W",45,"AGG ROBBERY",20,"7/31/2015",2015,37
4810,"M","H",43,"MURDER",40,"1/11/2006",2006,26
4811,"M","B",37,"MURDER",40,"12/18/2008",2008,22
4812,"M","B",37,"AGG ROBBERY",30,"6/17/2015",2015,29
4813,"M","H",42,"MURDER",27,"5/19/2011",2011,30
4814,"M","B",36,"AGG ROBBERY",10,"6/24/2016",2016,29
4815,"M","W",39,"MURDER",25,"10/28/2010",2010,26
4816,"M","H",38,"MURDER",20,"10/15/2010",2010,25
4817,"M","B",37,"MURDER",70,"10/1/2018",2018,32
4818,"M","H",37,"MURDER",40,"2/7/2002",2002,16
4819,"M","W",42,"AGG ROBBERY",25,"2/12/2007",2007,26
4820,"M","H",40,"MURDER",37,"5/3/2013",2013,30
4821,"M","B",46,"AGG ROBBERY",35,"8/25/2005",2005,28
4822,"F","B",41,"AGG ROBBERY",30,"11/9/2011",2011,29
4823,"M","H",39,"AGG ROBBERY",40,"8/29/2014",2014,30
4824,"M","H",40,"AGG ROBBERY",15,"6/19/2013",2013,30
4825,"M","H",37,"MURDER",55,"9/2/2016",2016,30
4826,"M","H",39,"MURDER",65,"1/12/2007",2007,23
4827,"M","H",38,"AGG ROBBERY",20,"3/22/2004",2004,19
4828,"M","H",40,"AGG ROBBERY",12,"5/18/2022",2022,39
4829,"F","B",39,"AGG ROBBERY",50,"5/26/1999",1999,15
4830,"M","B",36,"AGG ROBBERY",50,"3/16/2006",2006,19
4831,"M","W",44,"MURDER",35,"4/12/2006",2006,27
4832,"M","H",40,"MURDER",45,"3/27/2012",2012,29
4833,"M","H",40,"MURDER",60,"7/27/2006",2006,23
4834,"M","B",51,"MURDER",20,"6/22/2018",2018,46
4835,"M","W",44,"MURDER",60,"10/22/1998",1998,19
4836,"M","B",46,"MURDER",31,"11/1/2001",2001,24
4837,"F","H",38,"MURDER",60,"2/3/2003",2003,18
4838,"M","W",40,"MURDER",34,"10/31/2003",2003,20
4839,"M","H",43,"AGG ROBBERY",25,"5/26/1998",1998,18
4840,"M","B",43,"AGG ROBBERY",25,"9/30/2015",2015,35
4841,"M","B",43,"MURDER",35,"3/24/2014",2014,34
4842,"F","W",49,"MURDER",25,"2/9/2000",2000,26
4843,"M","H",37,"AGG ROBBERY",20,"4/1/2015",2015,29
4844,"M","W",41,"AGG ROBBERY",50,"9/29/1999",1999,17
4845,"M","B",40,"MURDER",40,"12/19/2018",2018,35
4846,"M","B",40,"MURDER",40,"12/28/2011",2011,28
4847,"M","B",41,"MURDER",40,"10/12/2018",2018,36
4848,"M","B",44,"MURDER",40,"10/31/2006",2006,27
4849,"M","W",66,"MURDER",60,"7/12/1999",1999,42
4850,"M","B",40,"AGG ROBBERY",6,"4/19/2022",2022,39
4851,"M","W",51,"MURDER",35,"4/28/2000",2000,28
4852,"M","W",40,"MURDER",25,"7/8/2008",2008,25
4853,"M","B",37,"MURDER",35,"10/13/2011",2011,25
4854,"M","B",39,"MURDER",59,"4/4/2012",2012,28
4855,"M","W",35,"AGG ROBBERY",25,"3/5/2012",2012,24
4856,"F","W",61,"MURDER",34,"7/12/2004",2004,42
4857,"M","B",40,"MURDER",85,"2/27/2009",2009,26
4858,"M","B",48,"AGG ROBBERY",35,"4/13/2007",2007,32
4859,"M","B",38,"AGG ROBBERY",20,"12/21/2004",2004,19
4860,"M","B",43,"AGG ROBBERY",40,"2/15/2002",2002,22
4861,"M","B",36,"AGG ROBBERY",18,"1/18/2007",2007,20
4862,"M","H",38,"AGG ROBBERY",22,"12/15/2009",2009,24
4863,"M","B",52,"AGG ROBBERY",17,"2/10/2014",2014,43
4864,"M","B",42,"MURDER",60,"1/7/2002",2002,21
4865,"M","B",42,"AGG ROBBERY",70,"7/1/2010",2010,29
4866,"M","H",43,"MURDER",30,"3/27/2001",2001,21
4867,"M","W",43,"MURDER",35,"7/19/2021",2021,41
4868,"M","B",41,"MURDER",25,"6/30/2006",2006,24
4869,"M","W",43,"AGG ROBBERY",33,"9/27/2019",2019,39
4870,"M","H",42,"MURDER",30,"4/24/2014",2014,33
4871,"M","H",40,"MURDER",50,"6/18/2002",2002,19
4872,"M","W",58,"MURDER",40,"3/4/2002",2002,37
4873,"M","W",63,"MURDER",25,"12/1/2017",2017,57
4874,"M","B",36,"AGG ROBBERY",20,"9/26/2012",2012,25
4875,"M","B",37,"AGG ROBBERY",20,"4/13/2011",2011,25
4876,"M","B",43,"MURDER",40,"11/29/2012",2012,32
4877,"M","B",39,"MURDER",25,"11/1/2010",2010,26
4878,"M","H",44,"AGG ROBBERY",35,"5/30/2006",2006,27
4879,"M","W",44,"MURDER",30,"7/13/2000",2000,21
4880,"M","B",37,"AGG ROBBERY",5,"6/20/2019",2019,33
4881,"M","B",41,"AGG ROBBERY",30,"1/11/2000",2000,18
4882,"M","H",42,"MURDER",40,"5/14/2010",2010,29
4883,"M","B",47,"MURDER",35,"11/12/2020",2020,44
4884,"M","B",42,"AGG ROBBERY",35,"11/28/2022",2022,41
4885,"M","W",46,"MURDER",50,"4/11/2011",2011,34
4886,"M","H",48,"AGG ROBBERY",15,"10/31/2008",2008,33
4887,"M","H",49,"MURDER",20,"11/22/2016",2016,42
4888,"M","W",45,"MURDER",20,"1/17/2014",2014,36
4889,"M","W",44,"MURDER",35,"2/5/2015",2015,36
4890,"M","H",43,"MURDER",47,"1/18/2008",2008,28
4891,"M","W",43,"MURDER",38,"4/19/2005",2005,25
4892,"M","H",37,"MURDER",40,"6/4/2002",2002,16
4893,"M","W",37,"AGG ROBBERY",8,"8/15/2022",2022,36
4894,"M","B",41,"MURDER",99,"1/29/2014",2014,32
4895,"M","B",40,"AGG ROBBERY",20,"7/14/2006",2006,23
4897,"M","B",38,"AGG ROBBERY",20,"8/9/2005",2005,20
4898,"M","W",38,"AGG ROBBERY",45,"3/3/2016",2016,31
4899,"M","W",45,"MURDER",25,"3/16/2000",2000,22
4900,"M","H",41,"AGG ROBBERY",10,"4/28/2022",2022,40
4901,"M","B",41,"AGG ROBBERY",5,"6/20/2019",2019,37
4902,"M","W",40,"MURDER",60,"8/23/2017",2017,34
4903,"M","B",41,"MURDER",40,"4/29/2011",2011,29
4904,"M","H",47,"AGG ROBBERY",16,"5/4/2015",2015,39
4905,"M","H",44,"MURDER",30,"12/16/2014",2014,35
4906,"M","W",39,"AGG ROBBERY",15,"12/16/2019",2019,35
4907,"M","B",35,"MURDER",60,"11/6/2009",2009,21
4908,"M","B",40,"MURDER",58,"6/14/2006",2006,23
4909,"M","B",37,"MURDER",25,"10/9/2008",2008,22
4910,"M","B",41,"MURDER",41,"2/4/2010",2010,28
4911,"M","B",41,"MURDER",30,"2/2/2006",2006,24
4912,"M","B",42,"AGG ROBBERY",32,"4/5/2010",2010,29
4913,"M","H",39,"AGG ROBBERY",45,"3/8/2013",2013,29
4914,"M","B",41,"AGG ROBBERY",40,"6/8/2005",2005,23
4915,"M","B",40,"AGG ROBBERY",40,"8/19/2019",2019,36
4916,"M","W",45,"MURDER",30,"4/12/1999",1999,21
4917,"M","H",41,"MURDER",75,"6/9/2004",2004,22
4918,"M","B",41,"MURDER",99,"11/19/2001",2001,19
4919,"M","B",38,"MURDER",25,"12/5/2016",2016,31
4920,"M","B",37,"AGG ROBBERY",20,"5/11/2012",2012,26
4921,"M","O",44,"AGG ROBBERY",12,"8/25/2022",2022,43
4922,"M","B",38,"AGG ROBBERY",10,"2/24/2014",2014,29
4923,"M","B",38,"MURDER",99,"1/21/2004",2004,19
4924,"M","W",37,"AGG ROBBERY",15,"3/19/2013",2013,27
4925,"M","W",43,"AGG ROBBERY",40,"6/27/2003",2003,23
4926,"M","W",43,"AGG ROBBERY",10,"8/9/2017",2017,37
4927,"M","B",41,"AGG ROBBERY",35,"12/9/2004",2004,22
4928,"F","W",68,"MURDER",55,"4/1/1999",1999,44
4929,"M","W",40,"MURDER",25,"12/7/2006",2006,23
4930,"M","W",39,"AGG ROBBERY",10,"7/17/2018",2018,34
4931,"M","H",40,"AGG ROBBERY",15,"5/13/2011",2011,28
4932,"M","B",42,"MURDER",99,"10/27/2000",2000,19
4933,"M","W",41,"AGG ROBBERY",8,"2/13/2019",2019,37
4934,"M","B",39,"AGG ROBBERY",30,"6/23/2010",2010,26
4935,"M","W",42,"MURDER",35,"11/5/2012",2012,31
4936,"M","B",44,"MURDER",99,"10/23/2003",2003,24
4937,"M","B",46,"AGG ROBBERY",40,"3/24/2005",2005,28
4938,"M","B",39,"MURDER",22,"5/29/2008",2008,24
4939,"M","H",34,"MURDER",35,"8/26/2010",2010,21
4940,"M","B",42,"MURDER",25,"2/16/2016",2016,35
4941,"M","H",38,"AGG ROBBERY",55,"4/9/2010",2010,25
4942,"M","B",38,"AGG ROBBERY",40,"5/24/2004",2004,19
4943,"M","B",44,"AGG ROBBERY",60,"8/14/1998",1998,19
4944,"M","H",39,"AGG ROBBERY",10,"12/2/2019",2019,35
4945,"M","H",40,"AGG ROBBERY",5,"4/29/2021",2021,38
4946,"M","H",44,"AGG ROBBERY",10,"10/12/2020",2020,41
4947,"M","B",37,"MURDER",90,"2/18/2010",2010,24
4948,"M","B",43,"AGG ROBBERY",25,"1/4/2006",2006,26
4949,"M","H",44,"AGG ROBBERY",50,"6/2/1999",1999,20
4950,"M","H",44,"MURDER",90,"3/31/1999",1999,20
4951,"M","B",38,"AGG ROBBERY",35,"3/24/2006",2006,21
4952,"M","O",47,"MURDER",50,"2/4/1999",1999,23
4953,"M","W",37,"MURDER",40,"3/9/2007",2007,21
4954,"M","H",43,"MURDER",30,"12/4/2014",2014,34
4955,"M","W",43,"MURDER",30,"1/29/2001",2001,21
4956,"M","B",45,"AGG ROBBERY",25,"7/7/2008",2008,30
4957,"M","B",41,"AGG ROBBERY",20,"10/22/2008",2008,26
4958,"M","B",41,"AGG ROBBERY",10,"1/12/2016",2016,34
4959,"M","H",38,"MURDER",30,"5/10/2004",2004,19
4960,"M","H",41,"MURDER",20,"11/20/2009",2009,27
4961,"M","H",37,"MURDER",15,"10/24/2013",2013,27
4962,"M","H",40,"AGG ROBBERY",12,"10/6/2014",2014,31
4963,"F","H",38,"AGG ROBBERY",5,"5/11/2021",2021,36
4964,"M","H",37,"AGG ROBBERY",9,"10/17/2016",2016,30
4965,"M","H",43,"AGG ROBBERY",90,"11/30/1998",1998,18
4966,"M","B",35,"MURDER",50,"4/4/2019",2019,31
4967,"M","H",38,"MURDER",40,"5/26/2005",2005,20
4968,"M","B",42,"AGG ROBBERY",40,"3/27/2002",2002,21
4969,"M","B",39,"AGG ROBBERY",30,"10/4/2005",2005,21
4970,"M","H",44,"MURDER",70,"2/1/2002",2002,23
4971,"M","H",41,"MURDER",40,"7/30/2018",2018,36
4972,"M","B",38,"AGG ROBBERY",15,"2/12/2013",2013,28
4973,"M","H",46,"MURDER",30,"5/25/1999",1999,22
4974,"M","B",41,"AGG ROBBERY",19,"6/5/2006",2006,24
4975,"M","H",40,"AGG ROBBERY",25,"8/8/2012",2012,29
4976,"M","B",43,"AGG ROBBERY",50,"11/13/2001",2001,21
4977,"F","W",45,"AGG ROBBERY",20,"8/22/2013",2013,35
4978,"M","B",42,"MURDER",22.5,"8/21/2008",2008,27
4979,"M","B",36,"AGG ROBBERY",12,"7/26/2011",2011,24
4980,"M","B",38,"MURDER",40,"8/24/2021",2021,36
4981,"M","B",36,"MURDER",50,"6/8/2016",2016,29
4982,"F","A",37,"AGG ROBBERY",12,"1/30/2019",2019,33
4983,"M","B",41,"MURDER",20,"2/27/2007",2007,25
4984,"M","H",39,"AGG ROBBERY",30,"4/29/2002",2002,18
4985,"M","B",37,"AGG ROBBERY",40,"3/15/2012",2012,26
4986,"M","B",42,"MURDER",15,"6/20/2011",2011,30
4987,"M","B",44,"AGG ROBBERY",12,"10/19/2017",2017,38
4988,"M","W",48,"MURDER",50,"8/17/2017",2017,42
4989,"M","H",40,"AGG ROBBERY",35,"8/20/2004",2004,21
4990,"M","H",42,"AGG ROBBERY",55,"10/7/1999",1999,18
4991,"M","W",43,"MURDER",45,"11/24/2003",2003,23
4992,"M","B",38,"MURDER",15,"4/19/2021",2021,36
4993,"M","B",40,"MURDER",35,"9/7/2007",2007,24
4994,"M","W",42,"MURDER",50,"9/25/2017",2017,36
4995,"M","H",42,"MURDER",45,"6/12/2009",2009,28
4996,"M","W",42,"MURDER",60,"9/29/1998",1998,17
4997,"M","B",36,"MURDER",40,"1/25/2006",2006,19
4998,"M","H",39,"AGG ROBBERY",12,"4/13/2017",2017,33
4999,"M","W",34,"AGG ROBBERY",51,"2/6/2014",2014,25
5000,"M","B",40,"MURDER",50,"3/5/2008",2008,25
5001,"M","B",37,"AGG ROBBERY",99,"9/28/2022",2022,36
5002,"M","B",35,"MURDER",55,"9/27/2022",2022,34
5003,"M","B",44,"MURDER",40,"11/8/2002",2002,23
5004,"M","H",39,"MURDER",51,"2/28/2011",2011,27
5005,"M","B",37,"MURDER",35,"1/5/2011",2011,25
5006,"M","B",38,"AGG ROBBERY",6,"6/11/2018",2018,33
5007,"M","B",38,"AGG ROBBERY",25,"4/26/2004",2004,19
5008,"M","H",37,"AGG ROBBERY",30,"1/21/2003",2003,17
5009,"M","H",44,"AGG ROBBERY",20,"4/24/2006",2006,27
5010,"M","H",40,"MURDER",50,"12/11/2000",2000,17
5011,"M","B",39,"AGG ROBBERY",12,"8/26/2013",2013,29
5012,"M","B",39,"MURDER",40,"7/23/2003",2003,19
5013,"M","H",44,"MURDER",29,"1/13/2003",2003,24
5014,"M","W",43,"MURDER",25,"4/29/2021",2021,41
5015,"M","H",44,"MURDER",30,"12/4/2014",2014,35
5016,"M","H",38,"AGG ROBBERY",50,"6/27/2013",2013,28
5017,"M","H",41,"MURDER",60,"3/15/2000",2000,18
5018,"M","B",37,"MURDER",50,"10/1/2010",2010,24
5019,"M","H",45,"AGG ROBBERY",28,"2/23/2001",2001,23
5020,"M","W",38,"MURDER",20,"4/25/2013",2013,28
5021,"M","W",40,"AGG ROBBERY",15,"9/8/2017",2017,34
5022,"M","H",37,"AGG ROBBERY",12,"12/6/2018",2018,32
5023,"M","W",38,"AGG ROBBERY",20,"5/21/2013",2013,28
5024,"M","H",40,"MURDER",20,"4/9/2014",2014,31
5025,"M","B",38,"MURDER",40,"10/31/2016",2016,31
5026,"M","W",38,"MURDER",45,"8/8/2018",2018,33
5027,"M","H",53,"AGG ROBBERY",50,"8/3/2006",2006,36
5028,"M","W",46,"MURDER",40,"2/18/2015",2015,38
5029,"M","B",39,"MURDER",27,"11/2/2018",2018,34
5030,"M","B",42,"MURDER",50,"4/18/2019",2019,38
5031,"M","B",54,"MURDER",35,"2/3/1999",1999,30
5032,"M","H",36,"MURDER",30,"5/16/2016",2016,29
5033,"F","W",46,"MURDER",77,"9/11/2003",2003,26
5034,"M","B",37,"AGG ROBBERY",40,"9/28/2011",2011,25
5035,"M","B",35,"MURDER",20,"10/1/2007",2007,19
5036,"F","H",38,"MURDER",40,"4/1/2013",2013,28
5037,"M","H",37,"MURDER",57,"4/11/2016",2016,30
5038,"M","H",36,"AGG ROBBERY",25,"9/24/2018",2018,31
5039,"M","H",42,"MURDER",25,"4/18/2012",2012,31
5040,"F","W",59,"MURDER",70,"5/4/1999",1999,35
5041,"M","B",36,"MURDER",40,"8/13/2009",2009,22
5042,"M","W",38,"MURDER",40,"9/8/2009",2009,24
5043,"M","W",40,"AGG ROBBERY",40,"8/26/2010",2010,27
5044,"M","B",56,"AGG ROBBERY",99,"11/17/1999",1999,32
5045,"M","B",42,"MURDER",50,"5/26/2000",2000,19
5046,"M","B",42,"MURDER",40,"5/25/2000",2000,19
5047,"M","H",39,"MURDER",30,"11/4/2004",2004,20
5048,"M","B",36,"AGG ROBBERY",35,"3/10/2008",2008,21
5049,"M","W",38,"MURDER",35,"5/9/2005",2005,20
5050,"M","W",39,"MURDER",35,"11/26/2002",2002,18
5051,"M","W",38,"AGG ROBBERY",19,"6/14/2017",2017,32
5052,"M","B",38,"AGG ROBBERY",40,"11/10/2005",2005,20
5053,"M","B",36,"MURDER",25,"1/22/2021",2021,34
5054,"M","B",37,"AGG ROBBERY",30,"9/10/2013",2013,27
5055,"M","H",37,"AGG ROBBERY",35,"5/18/2005",2005,19
5056,"M","B",40,"MURDER",25,"3/20/2000",2000,17
5057,"M","H",41,"MURDER",25,"12/14/2004",2004,22
5058,"M","H",46,"MURDER",50,"8/12/2010",2010,33
5059,"M","B",36,"AGG ROBBERY",22,"12/3/2015",2015,28
5060,"M","H",37,"MURDER",50,"8/31/2007",2007,21
5061,"M","H",36,"AGG ROBBERY",40,"12/17/2015",2015,28
5062,"M","W",50,"MURDER",40,"9/7/2000",2000,27
5063,"F","H",38,"MURDER",40,"10/1/2012",2012,27
5064,"F","B",38,"MURDER",50,"6/18/2010",2010,25
5065,"M","B",37,"AGG ROBBERY",35,"8/17/2006",2006,20
5066,"M","H",39,"MURDER",25,"5/27/2004",2004,20
5067,"M","H",40,"AGG ROBBERY",35,"10/2/2018",2018,35
5068,"M","A",45,"MURDER",60,"12/3/1999",1999,21
5069,"M","B",58,"MURDER",15,"6/21/2010",2010,45
5070,"M","W",42,"MURDER",25,"8/31/2016",2016,35
5071,"M","W",36,"MURDER",9,"6/3/2021",2021,34
5072,"M","H",40,"MURDER",25,"8/18/2009",2009,26
5073,"M","B",40,"AGG ROBBERY",35,"9/25/2006",2006,23
5074,"M","H",50,"AGG ROBBERY",50,"9/8/2000",2000,27
5075,"F","B",46,"AGG ROBBERY",25,"12/8/2016",2016,39
5076,"M","B",43,"MURDER",42,"1/18/2017",2017,37
5077,"M","B",37,"MURDER",50,"6/1/2009",2009,23
5078,"M","H",37,"MURDER",50,"10/14/2019",2019,33
5079,"M","H",42,"MURDER",40,"10/14/2005",2005,24
5080,"M","B",35,"MURDER",35,"1/20/2011",2011,23
5081,"M","H",42,"MURDER",30,"6/12/2000",2000,19
5082,"M","B",38,"AGG ROBBERY",99,"7/12/2002",2002,17
5083,"M","W",44,"AGG ROBBERY",8,"5/22/2019",2019,40
5084,"M","H",52,"AGG ROBBERY",20,"5/1/2006",2006,35
5085,"M","H",41,"MURDER",12,"7/12/2022",2022,40
5086,"M","W",36,"MURDER",25,"2/14/2022",2022,35
5087,"M","B",42,"MURDER",40,"2/20/2019",2019,38
5088,"M","W",43,"MURDER",30,"3/23/2012",2012,32
5089,"M","B",38,"AGG ROBBERY",40,"3/6/2006",2006,21
5090,"M","W",40,"AGG ROBBERY",16,"9/17/2009",2009,26
5091,"M","H",37,"AGG ROBBERY",7,"2/5/2020",2020,34
5092,"M","H",37,"MURDER",30,"3/1/2006",2006,20
5093,"M","H",36,"AGG ROBBERY",6,"5/27/2021",2021,34
5094,"M","H",39,"AGG ROBBERY",15,"1/23/2014",2014,30
5095,"M","H",42,"MURDER",75,"4/2/2008",2008,27
5096,"M","H",36,"MURDER",20,"3/8/2021",2021,34
5097,"M","W",39,"AGG ROBBERY",48,"1/6/2016",2016,32
5098,"M","B",38,"AGG ROBBERY",15,"3/31/2021",2021,36
5099,"M","W",49,"MURDER",30,"7/28/2003",2003,29
5100,"M","B",42,"AGG ROBBERY",30,"8/5/2004",2004,23
5101,"M","H",35,"AGG ROBBERY",10,"9/29/2016",2016,28
5102,"M","W",36,"AGG ROBBERY",15,"3/3/2014",2014,27
5103,"M","B",40,"MURDER",27,"3/27/2006",2006,23
5104,"M","H",40,"AGG ROBBERY",10,"12/3/2019",2019,36
5105,"F","H",41,"AGG ROBBERY",15,"4/16/2021",2021,39
5106,"M","H",38,"AGG ROBBERY",21,"7/2/2014",2014,29
5107,"M","H",41,"MURDER",20,"4/3/2006",2006,24
5108,"M","W",35,"AGG ROBBERY",10,"6/27/2019",2019,31
5109,"M","H",42,"MURDER",45,"4/8/2005",2005,24
5110,"M","W",37,"MURDER",40,"8/30/2001",2001,15
5111,"M","H",36,"AGG ROBBERY",20,"3/1/2016",2016,29
5112,"M","B",37,"MURDER",45,"3/20/2007",2007,21
5113,"M","H",38,"AGG ROBBERY",15,"4/14/2010",2010,25
5114,"M","B",42,"AGG ROBBERY",18,"10/7/2008",2008,27
5115,"M","B",38,"MURDER",75,"10/29/2007",2007,22
5116,"M","B",38,"AGG ROBBERY",18,"1/25/2017",2017,32
5117,"M","H",57,"MURDER",35,"6/18/1999",1999,33
5118,"M","B",38,"MURDER",45,"8/28/2007",2007,22
5119,"M","H",40,"AGG ROBBERY",30,"7/5/2011",2011,28
5120,"M","B",39,"AGG ROBBERY",20,"6/14/2006",2006,22
5121,"M","B",38,"MURDER",20,"5/11/2011",2011,26
5122,"M","H",37,"MURDER",30,"5/25/2022",2022,36
5123,"M","B",39,"AGG ROBBERY",30,"8/24/2016",2016,32
5124,"F","W",79,"MURDER",80,"5/10/1999",1999,55
5125,"M","W",49,"MURDER",60,"5/10/1999",1999,25
5126,"M","B",37,"AGG ROBBERY",45,"8/3/2007",2007,21
5127,"M","H",41,"MURDER",40,"2/28/2003",2003,21
5128,"M","W",36,"MURDER",40,"5/6/2009",2009,22
5129,"M","B",43,"AGG ROBBERY",60,"4/25/2003",2003,23
5130,"M","B",43,"MURDER",50,"8/6/2001",2001,21
5131,"M","B",42,"MURDER",45,"10/19/2007",2007,26
5132,"M","H",50,"MURDER",35,"8/10/1999",1999,26
5133,"M","B",44,"MURDER",35,"9/22/2009",2009,30
5134,"M","B",38,"MURDER",40,"9/19/2006",2006,21
5135,"M","W",47,"MURDER",40,"10/14/2021",2021,45
5136,"M","B",37,"AGG ROBBERY",40,"3/25/2008",2008,22
5137,"M","H",38,"MURDER",55,"7/31/2009",2009,24
5138,"M","B",40,"MURDER",12,"12/22/2021",2021,38
5139,"M","B",37,"MURDER",22,"2/22/2008",2008,22
5140,"M","H",43,"MURDER",30,"3/27/2009",2009,29
5141,"M","B",41,"AGG ROBBERY",50,"7/14/2005",2005,23
5142,"F","W",60,"MURDER",30,"4/7/2015",2015,52
5143,"M","B",38,"AGG ROBBERY",25,"7/8/2005",2005,20
5144,"M","H",38,"MURDER",50,"4/22/2003",2003,18
5145,"M","B",46,"MURDER",25,"7/12/2021",2021,44
5146,"M","B",41,"AGG ROBBERY",60,"5/21/2008",2008,26
5147,"M","B",36,"AGG ROBBERY",20,"1/30/2007",2007,20
5148,"M","B",38,"AGG ROBBERY",30,"5/15/2002",2002,17
5149,"M","H",38,"AGG ROBBERY",20,"10/16/2014",2014,29
5150,"M","H",45,"MURDER",20,"9/15/2014",2014,36
5151,"M","B",41,"AGG ROBBERY",30,"8/16/2006",2006,24
5152,"M","H",56,"MURDER",50,"12/16/2011",2011,44
5153,"M","B",54,"MURDER",40,"6/18/2015",2015,46
5154,"M","H",38,"AGG ROBBERY",12,"4/7/2017",2017,32
5155,"M","B",49,"MURDER",42,"3/30/2011",2011,37
5156,"M","H",37,"AGG ROBBERY",35,"5/3/2005",2005,19
5157,"M","B",36,"AGG ROBBERY",30,"2/5/2009",2009,22
5158,"M","H",40,"AGG ROBBERY",28,"11/16/2005",2005,22
5159,"M","H",38,"AGG ROBBERY",25,"1/3/2006",2006,21
5160,"M","W",41,"AGG ROBBERY",15,"7/12/2021",2021,39
5161,"M","H",44,"MURDER",40,"2/24/2012",2012,33
5162,"F","H",38,"MURDER",60,"10/23/2019",2019,34
5163,"M","H",43,"AGG ROBBERY",30,"9/22/2010",2010,30
5164,"M","B",42,"AGG ROBBERY",50,"6/12/2000",2000,19
5165,"M","H",47,"MURDER",25,"5/18/2010",2010,34
5166,"M","W",48,"MURDER",55,"12/17/2004",2004,29
5167,"M","H",43,"MURDER",20,"8/20/2010",2010,30
5168,"M","H",47,"AGG ROBBERY",45,"9/28/2001",2001,25
5169,"M","H",42,"MURDER",50,"3/15/2012",2012,31
5170,"M","H",62,"MURDER",55,"5/17/2007",2007,46
5171,"M","B",45,"AGG ROBBERY",55,"1/24/2000",2000,22
5172,"M","B",42,"AGG ROBBERY",50,"2/24/2000",2000,19
5173,"M","H",41,"MURDER",50,"4/19/2000",2000,18
5174,"F","B",42,"MURDER",30,"10/14/2015",2015,34
5175,"M","W",60,"MURDER",75,"4/28/1999",1999,36
5176,"M","B",43,"MURDER",99,"10/14/2008",2008,28
5177,"M","B",36,"AGG ROBBERY",20,"9/18/2008",2008,21
5178,"M","H",51,"MURDER",35,"2/11/2011",2011,39
5179,"M","H",37,"AGG ROBBERY",5,"10/18/2022",2022,36
5180,"M","H",48,"AGG ROBBERY",5,"4/19/2022",2022,47
5181,"M","W",45,"AGG ROBBERY",40,"7/11/2022",2022,44
5182,"M","B",36,"AGG ROBBERY",25,"12/2/2009",2009,22
5183,"M","B",45,"MURDER",20,"1/31/2022",2022,44
5184,"M","A",59,"MURDER",33,"9/21/2012",2012,48
5185,"M","W",77,"MURDER",60,"9/30/1999",1999,53
5186,"M","B",39,"MURDER",60,"7/10/2003",2003,19
5187,"F","B",45,"MURDER",48,"8/26/2004",2004,26
5188,"M","H",44,"MURDER",50,"2/21/2003",2003,24
5189,"M","B",38,"AGG ROBBERY",30,"6/3/2004",2004,19
5190,"M","H",34,"MURDER",35,"9/20/2022",2022,33
5191,"M","H",47,"MURDER",40,"3/4/2020",2020,44
5192,"M","B",40,"MURDER",40,"4/1/2005",2005,22
5193,"M","H",39,"MURDER",20,"3/11/2005",2005,21
